voxel x y z ROI pvalue
2523 46 43 5 11 0.1282943
2524 47 43 5 11 0.2941449
2525 48 43 5 11 0.2347193
2526 49 43 5 11 0.5206314
2527 50 43 5 11 0.009947653
2528 51 43 5 11 0.0006316195
2529 14 44 5 22 0.04540563
2530 15 44 5 22 0.1005357
2531 16 44 5 22 0.2885577
2532 17 44 5 22 0.04834202
2533 18 44 5 22 0.254575
2534 19 44 5 22 0.3882965
2535 20 44 5 22 0.001199789
2536 21 44 5 22 0.9739487
2537 43 44 5 11 0.1989013
2538 44 44 5 11 0.6948071
2539 45 44 5 11 0.001960311
2540 46 44 5 11 0.9707805
2541 47 44 5 11 0.2774365
2542 48 44 5 11 0.002224794
2543 49 44 5 11 0.917673
2544 50 44 5 11 0.09036812
2545 51 44 5 11 0.0001416157
2546 14 45 5 22 0.05201216
2547 15 45 5 22 0.2152422
2548 16 45 5 22 0.9692905
2549 17 45 5 22 0.5689939
2550 18 45 5 22 0.2151914
2551 19 45 5 22 0.5968526
2552 20 45 5 22 0.2766277
2553 21 45 5 22 0.983114
2554 43 45 5 11 0.02416563
2555 44 45 5 11 0.2554465
2556 45 45 5 11 0.1849103
2557 46 45 5 11 0.1328696
2558 47 45 5 11 0.8229099
2559 48 45 5 11 0.1047243
2560 49 45 5 11 0.1570447
2561 50 45 5 11 0.02837273
2562 51 45 5 11 0.05824337
2563 14 46 5 22 0.03799691
2564 15 46 5 22 0.8837749
2565 16 46 5 22 0.882153
2566 17 46 5 22 0.7330722
2567 18 46 5 22 0.5703542
2568 19 46 5 22 0.7464202
2569 20 46 5 22 0.5649836
2570 21 46 5 22 0.4902077
2571 43 46 5 11 0.7736278
2572 44 46 5 11 0.00437566
2573 45 46 5 11 0.7344043
2574 46 46 5 11 0.09166838
2575 47 46 5 11 0.08085554
2576 48 46 5 11 0.8645322
2577 49 46 5 11 0.8963892
2578 50 46 5 11 0.2464905
2579 51 46 5 11 0.7656451
2580 14 47 5 22 0.4002803
2581 15 47 5 22 0.6769649
2582 16 47 5 22 0.2368235
2583 17 47 5 22 0.1599585
2584 18 47 5 22 0.5746773
2585 19 47 5 22 0.7028554
2586 20 47 5 22 0.3741698
2587 43 47 5 11 0.1467419
2588 44 47 5 11 0.01392922
2589 45 47 5 11 0.4941508
2590 46 47 5 11 0.5282212
2591 47 47 5 11 0.4052461
2592 48 47 5 11 0.2131656
2593 49 47 5 11 0.6092117
2594 50 47 5 11 0.6129666
2595 51 47 5 11 0.2995272
2596 14 48 5 22 0.4541115
2597 15 48 5 22 0.9363464
2598 16 48 5 22 0.1650363
2599 17 48 5 22 0.2685982
2600 18 48 5 22 0.09808528
2601 19 48 5 22 0.09329107
2602 20 48 5 22 0.06141434
2603 43 48 5 11 0.3371265
2604 44 48 5 11 0.193022
2605 45 48 5 11 0.1277244
2606 46 48 5 11 0.9876304
2607 47 48 5 11 0.9669029
2608 48 48 5 11 0.1206907
2609 49 48 5 11 0.457815
2610 50 48 5 11 0.4641943
2611 51 48 5 11 0.6574601
2612 15 49 5 22 0.8774022
2613 16 49 5 22 0.4039713
2614 17 49 5 22 0.2206992
2615 18 49 5 22 0.2665183
2616 19 49 5 17 0.1502367
2617 43 49 5 11 0.1535252
2618 44 49 5 11 0.9544515
2619 45 49 5 11 0.8486372
2620 46 49 5 11 0.08339667
2621 47 49 5 11 0.003157895
2622 48 49 5 11 0.7963466
2623 49 49 5 11 0.5550896
2624 50 49 5 11 0.4801291
2625 51 49 5 11 0.2919468
2626 16 50 5 22 0.4158911
2627 17 50 5 22 0.3101768
2628 18 50 5 17 0.5160956
2629 19 50 5 17 0.5317182
2630 20 50 5 17 0.0701982
2631 21 50 5 17 0.2824336
2632 22 50 5 17 0.3605284
2633 43 50 5 11 0.2178467
2634 44 50 5 11 0.001958519
2635 45 50 5 11 0.1516189
2636 46 50 5 11 0.514754
2637 47 50 5 11 0.4645877
2638 48 50 5 11 0.1140862
2639 49 50 5 11 0.5967144
2640 50 50 5 11 0.7895311
2641 51 50 5 11 0.06147826
2642 16 51 5 22 0.7788081
2643 17 51 5 17 0.2264336
2644 18 51 5 17 0.8676617
2645 19 51 5 17 0.02262164
2646 20 51 5 17 0.1935483
2647 21 51 5 17 0.4944332
2648 22 51 5 17 0.1712113
2649 42 51 5 6 0.4590956
2650 43 51 5 6 0.3802405
2651 44 51 5 6 1.564208e-05
2652 45 51 5 6 1.55015e-05
2653 46 51 5 11 5.188617e-06
2654 47 51 5 11 0.0001371639
2655 48 51 5 11 0.01872536
2656 49 51 5 11 0.08362971
2657 50 51 5 11 0.5131912
2658 16 52 5 17 0.5295531
2659 17 52 5 17 0.2946722
2660 18 52 5 17 0.02688006
2661 19 52 5 17 0.005558892
2662 20 52 5 17 0.0271134
2663 21 52 5 17 0.5122949
2664 22 52 5 17 0.8436781
2665 23 52 5 17 0.4331605
2666 35 52 5 1 0.05707418
2667 36 52 5 1 0.03491826
2668 37 52 5 1 0.0007055957
2669 42 52 5 6 0.8670526
2670 43 52 5 6 0.1404159
2671 44 52 5 6 0.1917644
2672 45 52 5 6 0.03902589
2673 46 52 5 6 0.0002435789
2674 47 52 5 6 0.0002426167
2675 48 52 5 11 4.987822e-05
2676 49 52 5 11 0.0004341743
2677 16 53 5 17 0.3185108
2678 17 53 5 17 0.3375168
2679 18 53 5 17 0.1665817
2680 19 53 5 17 0.4465082
2681 20 53 5 17 0.0621897
2682 21 53 5 17 0.008841644
2683 22 53 5 17 0.636552
2684 23 53 5 17 0.1266387
2685 26 53 5 1 0.0994966
2686 27 53 5 1 0.626892
2687 28 53 5 1 0.474499
2688 29 53 5 1 0.8652588
2689 32 53 5 1 0.5940974
2690 33 53 5 1 0.1296313
2691 34 53 5 1 0.428861
2692 35 53 5 1 0.0956923
2693 36 53 5 1 0.7576619
2694 37 53 5 1 0.2144187
2695 38 53 5 1 0.3029886
2696 41 53 5 6 0.7826723
2697 42 53 5 6 0.5231058
2698 43 53 5 6 0.3664871
2699 44 53 5 6 0.7051747
2700 45 53 5 6 0.4549053
2701 46 53 5 6 0.4892196
2702 47 53 5 6 0.7067543
2703 48 53 5 6 0.8165155
2704 49 53 5 6 0.9164795
2705 17 54 5 17 0.3090459
2706 18 54 5 17 0.1348914
2707 19 54 5 17 0.07315534
2708 20 54 5 17 0.7705482
2709 21 54 5 17 0.8174012
2710 22 54 5 17 0.4047523
2711 23 54 5 17 0.4548898
2712 26 54 5 1 0.01431789
2713 27 54 5 1 0.2819388
2714 28 54 5 1 0.01773668
2715 29 54 5 1 0.05655485
2716 30 54 5 1 0.3262917
2717 31 54 5 1 0.7091631
2718 32 54 5 1 0.6844308
2719 33 54 5 1 0.02397393
2720 34 54 5 1 5.64729e-05
2721 35 54 5 1 0.001641982
2722 36 54 5 1 0.2970314
2723 37 54 5 1 0.5443977
2724 38 54 5 1 0.001509118
2725 41 54 5 6 0.2607352
2726 42 54 5 6 0.5197333
2727 43 54 5 6 0.2895306
2728 44 54 5 6 0.5042658
2729 45 54 5 6 0.9457293
2730 46 54 5 6 0.9517374
2731 47 54 5 6 0.5448439
2732 48 54 5 6 0.7285612
2733 49 54 5 6 0.1057796
2734 18 55 5 17 0.4860589
2735 19 55 5 17 0.448396
2736 20 55 5 17 0.8580611
2737 21 55 5 17 0.7242597
2738 22 55 5 17 0.9459746
2739 23 55 5 17 0.05160417
2740 24 55 5 17 0.860536
2741 26 55 5 1 0.001274896
2742 27 55 5 1 0.2004928
2743 28 55 5 1 0.01105689
2744 29 55 5 1 4.382683e-05
2745 30 55 5 1 0.05358983
2746 31 55 5 1 0.03208651
2747 32 55 5 1 0.03599989
2748 33 55 5 1 1.545169e-05
2749 34 55 5 1 2.235227e-05
2750 35 55 5 1 0.1968834
2751 36 55 5 1 0.8440185
2752 37 55 5 1 0.3407503
2753 38 55 5 1 0.002195118
2754 41 55 5 6 0.8497857
2755 42 55 5 6 0.4430464
2756 43 55 5 6 0.3259557
2757 44 55 5 6 0.1303404
2758 45 55 5 6 0.4598194
2759 46 55 5 6 0.3369025
2760 47 55 5 6 0.1057818
2761 48 55 5 6 0.3468702
2762 18 56 5 17 0.5171556
2763 19 56 5 17 0.1849048
2764 20 56 5 17 0.4505611
2765 21 56 5 17 0.8164389
2766 22 56 5 17 0.05923243
2767 23 56 5 17 0.9666727
2768 24 56 5 17 0.876768
2769 25 56 5 17 0.8029562
2770 27 56 5 1 0.08010445
2771 28 56 5 1 0.01883707
2772 29 56 5 1 6.148376e-05
2773 30 56 5 1 5.630353e-05
2774 31 56 5 1 0.4320767
2775 32 56 5 1 0.6856761
2776 33 56 5 1 0.01398998
2777 34 56 5 1 8.409313e-06
2778 35 56 5 1 1.044225e-06
2779 36 56 5 1 0.006304458
2780 37 56 5 1 0.08996895
2781 41 56 5 6 0.1233044
2782 42 56 5 6 0.216436
2783 43 56 5 6 0.5446147
2784 44 56 5 6 0.01433226
2785 45 56 5 6 0.8493169
2786 46 56 5 6 0.5895277
2787 47 56 5 6 0.7069193
2788 19 57 5 17 0.5658062
2789 20 57 5 17 0.1445712
2790 21 57 5 17 0.9690143
2791 22 57 5 17 0.5793473
2792 23 57 5 17 0.02795949
2793 24 57 5 17 0.9507402
2794 25 57 5 17 0.6835097
2795 26 57 5 17 0.06482535
2796 28 57 5 1 0.9820664
2797 29 57 5 1 0.0005734983
2798 30 57 5 1 0.001695829
2799 31 57 5 1 0.6445574
2800 32 57 5 1 0.2450257
2801 33 57 5 1 0.06390753
2802 34 57 5 1 0.0004951059
2803 35 57 5 1 0.000896629
2804 36 57 5 1 0.998373
2805 37 57 5 1 0.01120691
2806 41 57 5 6 0.5733729
2807 42 57 5 6 0.1493482
2808 43 57 5 6 0.8113005
2809 44 57 5 6 0.02498354
2810 45 57 5 6 0.009281117
2811 46 57 5 6 0.1530188
2812 47 57 5 6 0.3867469
2813 19 58 5 17 0.5012145
2814 20 58 5 17 0.9689898
2815 21 58 5 17 0.9641394
2816 22 58 5 17 0.689868
2817 23 58 5 17 0.2269357
2818 24 58 5 17 0.6058936
2819 25 58 5 17 0.6353336
2820 26 58 5 17 0.007182073
2821 29 58 5 1 0.01796272
2822 30 58 5 1 0.0006525149
2823 31 58 5 1 0.0503442
2824 32 58 5 1 0.2055782
2825 33 58 5 1 0.3513479
2826 34 58 5 1 0.007358656
2827 35 58 5 1 0.9675713
2828 41 58 5 6 0.001666864
2829 42 58 5 6 0.7178758
2830 43 58 5 6 0.7480108
2831 44 58 5 6 0.9016715
2832 45 58 5 6 0.8029356
2833 46 58 5 6 0.08279419
2834 20 59 5 17 0.5529058
2835 21 59 5 17 0.004185915
2836 22 59 5 17 0.2393421
2837 23 59 5 17 0.1284446
2838 24 59 5 17 0.1925538
2839 25 59 5 17 0.04455755
2840 26 59 5 17 0.006919734
2841 29 59 5 1 0.04800016
2842 30 59 5 1 0.000113821
2843 31 59 5 1 0.0001706063
2844 32 59 5 1 0.02406372
2845 33 59 5 1 0.149658
2846 34 59 5 1 0.2452164
2847 41 59 5 6 0.04015655
2848 42 59 5 6 0.4043541
2849 43 59 5 6 0.9439767
2850 44 59 5 6 0.852883
2851 45 59 5 6 0.872489
2852 21 60 5 17 0.000290204
2853 22 60 5 17 0.6267299
2854 23 60 5 17 0.4213034
2855 24 60 5 17 0.01555076
2856 25 60 5 17 0.4179773
2857 26 60 5 17 0.3117994
2858 28 60 5 1 0.4514967
2859 29 60 5 1 0.6087756
2860 30 60 5 1 0.0001210038
2861 31 60 5 1 0.003488065
2862 32 60 5 1 0.6240219
2863 33 60 5 1 0.0001510801
2864 34 60 5 1 0.9193847
2865 28 61 5 1 0.01564724
2866 29 61 5 1 0.05420914
2867 30 61 5 1 0.5063805
2868 31 61 5 1 0.5771037
2869 32 61 5 1 0.07053874
2870 33 61 5 1 0.1154838
2871 34 61 5 1 0.7893364
2872 28 62 5 1 0.02728235
2873 29 62 5 1 0.206552
2874 30 62 5 1 0.2078486
2875 34 62 5 1 0.8936602
2876 39 14 6 2 0.2339129
2877 24 15 6 13 0.7933094
2878 25 15 6 13 0.0712856
2879 38 15 6 2 0.004924132
2880 39 15 6 2 0.0001634903
2881 40 15 6 2 0.0009487322
2882 23 16 6 13 0.3426813
2883 24 16 6 13 0.4815344
2884 25 16 6 13 0.5562499
2885 26 16 6 13 0.3412112
2886 38 16 6 2 0.7430439
2887 39 16 6 2 0.1165114
2888 40 16 6 2 0.1325839
2889 41 16 6 2 0.566066
2890 42 16 6 2 0.02029705
2891 22 17 6 13 0.6125717
2892 23 17 6 13 0.7169258
2893 24 17 6 13 0.5653549
2894 25 17 6 13 0.9770991
2895 26 17 6 13 0.480602
2896 38 17 6 2 0.4410144
2897 39 17 6 2 0.06183582
2898 40 17 6 2 0.3111178
2899 41 17 6 2 0.05730103
2900 42 17 6 2 0.03942079
2901 43 17 6 2 0.3447572
2902 21 18 6 13 0.9897819
2903 22 18 6 13 0.5916748
2904 23 18 6 13 0.9300063
2905 24 18 6 13 0.544718
2906 25 18 6 13 0.9975112
2907 26 18 6 13 0.04166301
2908 38 18 6 2 0.8201948
2909 39 18 6 2 0.3395189
2910 40 18 6 2 0.9781124
2911 41 18 6 2 0.009251167
2912 42 18 6 2 0.08232204
2913 43 18 6 2 0.7912978
2914 44 18 6 2 0.1439406
2915 21 19 6 13 0.8303276
2916 22 19 6 13 0.346866
2917 23 19 6 13 0.2015781
2918 24 19 6 13 0.6592368
2919 25 19 6 13 0.04330677
2920 26 19 6 13 0.02788194
2921 39 19 6 2 0.7998919
2922 40 19 6 2 0.7458642
2923 41 19 6 2 0.04439181
2924 42 19 6 2 0.4363566
2925 43 19 6 2 0.1447655
2926 44 19 6 2 0.06705088
2927 20 20 6 13 0.9201943
2928 21 20 6 13 0.1574851
2929 22 20 6 13 0.6259562
2930 23 20 6 13 0.9383135
2931 24 20 6 13 0.1312022
2932 25 20 6 13 0.2368074
2933 39 20 6 2 0.2276926
2934 40 20 6 2 0.003724355
2935 41 20 6 2 0.002470547
2936 42 20 6 2 0.4901781
2937 43 20 6 2 0.2674533
2938 44 20 6 2 0.00315846
2939 19 21 6 13 0.1006057
2940 20 21 6 13 0.004381321
2941 21 21 6 13 0.5691783
2942 22 21 6 13 0.351488
2943 23 21 6 13 0.1346592
2944 24 21 6 13 0.1951637
2945 39 21 6 2 0.3912071
2946 40 21 6 2 0.009473393
2947 41 21 6 2 0.7764762
2948 42 21 6 2 0.01324764
2949 43 21 6 2 0.9102516
2950 44 21 6 2 0.3372621
2951 45 21 6 2 0.8336433
2952 18 22 6 13 0.4742659
2953 19 22 6 13 0.848921
2954 20 22 6 13 0.5666829
2955 21 22 6 13 0.00113907
2956 22 22 6 13 0.03718211
2957 23 22 6 13 0.5064238
2958 39 22 6 2 0.4946361
2959 40 22 6 2 0.9447017
2960 41 22 6 2 0.3198867
2961 42 22 6 2 0.003717091
2962 43 22 6 2 0.02000852
2963 44 22 6 2 0.6240247
2964 45 22 6 2 0.7900376
2965 46 22 6 2 0.0004727537
2966 18 23 6 13 0.917801
2967 19 23 6 13 0.6279611
2968 20 23 6 13 0.02656324
2969 21 23 6 13 0.634842
2970 22 23 6 13 0.4604472
2971 23 23 6 13 0.8777418
2972 39 23 6 2 0.9360773
2973 40 23 6 2 0.1204032
2974 41 23 6 2 0.5208183
2975 42 23 6 2 0.4151184
2976 43 23 6 2 0.3137068
2977 44 23 6 2 0.1443079
2978 45 23 6 2 0.6936496
2979 46 23 6 2 0.5200313
2980 47 23 6 2 0.9223019
2981 17 24 6 18 0.9234935
2982 18 24 6 18 0.1530385
2983 19 24 6 18 0.06061289
2984 20 24 6 18 0.02436349
2985 21 24 6 18 0.1349574
2986 22 24 6 18 0.1970662
2987 23 24 6 18 0.0453294
2988 39 24 6 2 0.7343308
2989 40 24 6 2 0.4117356
2990 41 24 6 2 0.492876
2991 42 24 6 2 0.2142753
2992 43 24 6 2 0.1593884
2993 44 24 6 2 0.03716909
2994 45 24 6 2 0.4122855
2995 46 24 6 2 0.7965058
2996 47 24 6 2 0.6249689
2997 17 25 6 18 0.3302081
2998 18 25 6 18 0.4384847
2999 19 25 6 18 0.5926231
3000 20 25 6 18 0.4459481
3001 21 25 6 18 0.3581834
3002 22 25 6 18 0.2686847
3003 23 25 6 18 0.1464988
3004 45 25 6 7 0.4331269
3005 46 25 6 7 0.963858
3006 47 25 6 7 0.003428847
3007 17 26 6 18 0.5690828
3008 18 26 6 18 0.7770653
3009 19 26 6 18 0.2436957
3010 20 26 6 18 0.122089
3011 21 26 6 18 0.1045703
3012 22 26 6 18 0.9233654
3013 23 26 6 18 0.3145694
3014 44 26 6 7 0.4882351
3015 45 26 6 7 0.7878003
3016 46 26 6 7 8.600386e-05
3017 47 26 6 7 0.2612197
3018 48 26 6 7 0.4680047
3019 17 27 6 18 0.8549403
3020 18 27 6 18 0.5220963
3021 19 27 6 18 0.2435444
3022 20 27 6 18 0.3560113
3023 21 27 6 18 0.5107684
3024 22 27 6 18 0.5430767
3025 43 27 6 7 0.6686713
3026 44 27 6 7 0.4618086
3027 45 27 6 7 0.9576714
3028 46 27 6 7 0.2674637
3029 47 27 6 7 0.03729334
3030 48 27 6 7 0.5895421
3031 17 28 6 18 0.3655456
3032 18 28 6 18 0.4535919
3033 19 28 6 18 0.8571806
3034 20 28 6 18 0.6269961
3035 21 28 6 18 0.5824118
3036 42 28 6 7 0.03980684
3037 43 28 6 7 0.6125667
3038 44 28 6 7 0.0913635
3039 45 28 6 7 0.2015478
3040 46 28 6 7 0.05511431
3041 47 28 6 7 0.2838139
3042 48 28 6 7 0.00274533
3043 17 29 6 18 0.9580947
3044 18 29 6 18 0.04236331
3045 19 29 6 18 0.0001178773
3046 20 29 6 18 0.2435969
3047 21 29 6 18 0.8984802
3048 42 29 6 7 0.001070137
3049 43 29 6 7 0.7922621
3050 44 29 6 7 0.320967
3051 45 29 6 7 0.4412909
3052 46 29 6 7 0.8321522
3053 47 29 6 7 0.6535014
3054 48 29 6 7 0.05589692
3055 49 29 6 7 0.1881875
3056 16 30 6 18 0.5322423
3057 17 30 6 18 0.4340075
3058 18 30 6 18 0.006920897
3059 19 30 6 18 0.0003047403
3060 20 30 6 18 0.0730207
3061 21 30 6 18 0.1245637
3062 42 30 6 7 1.00713e-06
3063 43 30 6 7 0.01876763
3064 44 30 6 7 0.3936284
3065 45 30 6 7 0.1028389
3066 46 30 6 7 0.1744142
3067 47 30 6 7 0.2069145
3068 48 30 6 7 0.007783701
3069 49 30 6 7 0.01677874
3070 15 31 6 18 0.05701554
3071 16 31 6 18 0.1244227
3072 17 31 6 18 0.03177287
3073 18 31 6 18 0.5886044
3074 19 31 6 18 0.3886124
3075 43 31 6 7 0.3227588
3076 44 31 6 7 0.05511484
3077 45 31 6 7 0.3801149
3078 46 31 6 7 0.072997
3079 47 31 6 7 0.2750676
3080 48 31 6 7 0.3849827
3081 49 31 6 7 0.1167778
3082 15 32 6 18 0.9660791
3083 16 32 6 18 0.3523968
3084 17 32 6 18 0.8144581
3085 18 32 6 18 0.2198274
3086 19 32 6 18 0.0533763
3087 43 32 6 7 0.00041724
3088 44 32 6 7 0.308533
3089 45 32 6 7 0.05176168
3090 46 32 6 7 0.02923983
3091 47 32 6 7 0.02981348
3092 48 32 6 7 0.00293295
3093 49 32 6 7 0.1176611
3094 15 33 6 18 0.4950215
3095 16 33 6 18 0.5770318
3096 17 33 6 18 0.3854276
3097 18 33 6 18 0.1956314
3098 49 33 6 7 0.0002858302
3099 16 34 6 18 0.5142663
3100 17 34 6 18 0.591495
3101 50 39 6 11 0.267603
3102 14 40 6 22 0.07863415
3103 49 40 6 11 0.6943259
3104 50 40 6 11 0.8262315
3105 14 41 6 22 0.2801871
3106 15 41 6 22 0.642248
3107 16 41 6 22 0.6288825
3108 17 41 6 22 0.132894
3109 18 41 6 22 0.7598649
3110 19 41 6 22 0.3605402
3111 20 41 6 22 0.3985328
3112 48 41 6 11 0.1384935
3113 49 41 6 11 0.007033297
3114 50 41 6 11 0.0130456
3115 14 42 6 22 0.4537745
3116 15 42 6 22 0.4784604
3117 16 42 6 22 0.3458269
3118 17 42 6 22 0.6397755
3119 18 42 6 22 0.509023
3120 19 42 6 22 0.4306939
3121 20 42 6 22 0.1717197
3122 47 42 6 11 0.3811399
3123 48 42 6 11 0.1352749
3124 49 42 6 11 0.1775171
3125 50 42 6 11 0.4618576
3126 14 43 6 22 0.05048713
3127 15 43 6 22 0.4037487
3128 16 43 6 22 0.005227172
3129 17 43 6 22 0.03564211
3130 18 43 6 22 0.06945099
3131 19 43 6 22 0.2242972
3132 20 43 6 22 0.01545153
3133 45 43 6 11 0.2020894
3134 46 43 6 11 0.08523877
3135 47 43 6 11 0.6657546
3136 48 43 6 11 0.5418078
3137 49 43 6 11 0.4820834
3138 50 43 6 11 0.3905053
3139 14 44 6 22 0.04727048
3140 15 44 6 22 0.02945474
3141 16 44 6 22 0.0009780394
3142 17 44 6 22 0.1452194
3143 18 44 6 22 0.7619217
3144 19 44 6 22 0.9764112
3145 20 44 6 22 0.3540971
3146 44 44 6 11 0.08934477
3147 45 44 6 11 0.01400699
3148 46 44 6 11 0.05691705
3149 47 44 6 11 0.7238297
3150 48 44 6 11 0.946491
3151 49 44 6 11 0.006992391
3152 50 44 6 11 0.02091992
3153 14 45 6 22 0.2433918
3154 15 45 6 22 0.5380736
3155 16 45 6 22 0.7391704
3156 17 45 6 22 0.8225141
3157 18 45 6 22 0.5122892
3158 19 45 6 22 0.9325689
3159 20 45 6 22 0.8300303
3160 44 45 6 11 0.1068229
3161 45 45 6 11 0.5670801
3162 46 45 6 11 0.4012192
3163 47 45 6 11 0.240433
3164 48 45 6 11 0.3209635
3165 49 45 6 11 0.3065276
3166 50 45 6 11 0.7539683
3167 14 46 6 22 0.900085
3168 15 46 6 22 0.05129862
3169 16 46 6 22 0.3196519
3170 17 46 6 22 0.03726804
3171 18 46 6 22 0.7188712
3172 19 46 6 22 0.5292132
3173 20 46 6 22 0.2329109
3174 21 46 6 22 0.5502802
3175 43 46 6 11 0.8168515
3176 44 46 6 11 0.4065159
3177 45 46 6 11 0.86211
3178 46 46 6 11 0.7771829
3179 47 46 6 11 0.5483203
3180 48 46 6 11 0.7760464
3181 49 46 6 11 0.7063135
3182 50 46 6 11 0.9834132
3183 14 47 6 22 0.9042108
3184 15 47 6 22 0.01153936
3185 16 47 6 22 0.5455516
3186 17 47 6 22 0.3249258
3187 18 47 6 22 0.1021153
3188 19 47 6 22 0.9531374
3189 20 47 6 22 0.09541451
3190 21 47 6 22 0.7101793
3191 44 47 6 11 0.3413701
3192 45 47 6 11 0.2937652
3193 46 47 6 11 0.1603653
3194 47 47 6 11 0.4563087
3195 48 47 6 11 0.3100178
3196 49 47 6 11 0.8136738
3197 50 47 6 11 0.08295006
3198 14 48 6 22 0.3122703
3199 15 48 6 22 0.7113801
3200 16 48 6 22 0.6791063
3201 17 48 6 22 0.7286593
3202 18 48 6 22 0.07965924
3203 19 48 6 22 0.06589505
3204 44 48 6 11 0.7468803
3205 45 48 6 11 0.006601359
3206 46 48 6 11 0.2878038
3207 47 48 6 11 0.3323871
3208 48 48 6 11 0.07103989
3209 49 48 6 11 0.2573527
3210 50 48 6 11 0.4754108
3211 15 49 6 17 0.7062048
3212 16 49 6 17 0.112477
3213 17 49 6 17 0.154968
3214 18 49 6 17 0.05938123
3215 19 49 6 17 0.7441653
3216 20 49 6 17 0.9358137
3217 44 49 6 11 0.5636669
3218 45 49 6 11 0.003189826
3219 46 49 6 11 0.8992113
3220 47 49 6 11 0.7361942
3221 48 49 6 11 0.1819626
3222 49 49 6 11 0.08548104
3223 50 49 6 11 0.002331668
3224 16 50 6 17 0.002817417
3225 17 50 6 17 0.2906723
3226 18 50 6 17 0.6686467
3227 19 50 6 17 0.5781091
3228 20 50 6 17 0.3963869
3229 44 50 6 11 0.05331756
3230 45 50 6 11 0.003077654
3231 46 50 6 11 0.818062
3232 47 50 6 11 0.5158286
3233 48 50 6 11 0.2722356
3234 49 50 6 11 0.04298948
3235 17 51 6 17 0.9719411
3236 18 51 6 17 0.7039938
3237 19 51 6 17 0.1661241
3238 20 51 6 17 0.2072734
3239 43 51 6 6 0.7449245
3240 44 51 6 6 0.717517
3241 45 51 6 6 0.7699495
3242 46 51 6 6 0.9484959
3243 47 51 6 11 0.9488685
3244 48 51 6 11 0.9096186
3245 49 51 6 11 0.3253003
3246 18 52 6 17 0.1295758
3247 19 52 6 17 0.9086798
3248 20 52 6 17 0.7279894
3249 42 52 6 6 0.06835366
3250 43 52 6 6 0.6895736
3251 44 52 6 6 0.6821144
3252 45 52 6 6 0.4954059
3253 46 52 6 6 0.8012969
3254 47 52 6 6 0.6673424
3255 48 52 6 6 0.8676285
3256 49 52 6 6 0.04761911
3257 18 53 6 17 0.8744254
3258 19 53 6 17 0.9536757
3259 20 53 6 17 0.4924154
3260 21 53 6 17 0.3694925
3261 22 53 6 17 0.7669769
3262 33 53 6 1 0.6012387
3263 34 53 6 1 0.000342158
3264 35 53 6 1 8.936444e-05
3265 41 53 6 6 0.9754965
3266 42 53 6 6 0.5661074
3267 43 53 6 6 0.6245171
3268 44 53 6 6 0.8745974
3269 45 53 6 6 0.09147913
3270 46 53 6 6 0.1794888
3271 47 53 6 6 0.03455519
3272 48 53 6 6 0.6849424
3273 49 53 6 6 0.2812347
3274 18 54 6 17 0.535368
3275 19 54 6 17 0.9086584
3276 20 54 6 17 0.3841105
3277 21 54 6 17 0.3075409
3278 22 54 6 17 0.2041825
3279 23 54 6 17 0.8289526
3280 28 54 6 1 0.1822062
3281 29 54 6 1 0.0009642824
3282 30 54 6 1 0.0005130451
3283 31 54 6 1 0.08276588
3284 32 54 6 1 0.9901336
3285 33 54 6 1 0.02589278
3286 34 54 6 1 3.79876e-06
3287 35 54 6 1 0.0003403057
3288 41 54 6 6 0.578185
3289 42 54 6 6 0.1911455
3290 43 54 6 6 0.3451274
3291 44 54 6 6 0.2653398
3292 45 54 6 6 0.5890961
3293 46 54 6 6 0.6451119
3294 47 54 6 6 0.1584193
3295 18 55 6 17 0.8526204
3296 19 55 6 17 0.9731311
3297 20 55 6 17 0.9546162
3298 21 55 6 17 0.01889241
3299 22 55 6 17 0.8189462
3300 23 55 6 17 0.7646453
3301 28 55 6 1 0.07425918
3302 29 55 6 1 0.1048566
3303 30 55 6 1 0.007869317
3304 31 55 6 1 0.006186594
3305 32 55 6 1 0.1870115
3306 33 55 6 1 0.2136162
3307 34 55 6 1 0.6808867
3308 35 55 6 1 0.1705002
3309 40 55 6 6 0.3042926
3310 41 55 6 6 0.1508432
3311 42 55 6 6 0.9536692
3312 43 55 6 6 0.6371919
3313 44 55 6 6 0.4533887
3314 45 55 6 6 0.4440485
3315 46 55 6 6 0.8716388
3316 47 55 6 6 0.09471695
3317 19 56 6 17 0.05560236
3318 20 56 6 17 0.901305
3319 21 56 6 17 0.1144266
3320 22 56 6 17 0.07442505
3321 23 56 6 17 0.8339856
3322 24 56 6 17 0.6007226
3323 28 56 6 1 0.001217741
3324 29 56 6 1 0.0013601
3325 30 56 6 1 0.4658199
3326 31 56 6 1 0.6530656
3327 32 56 6 1 0.2055556
3328 33 56 6 1 0.9837619
3329 34 56 6 1 1.68396e-06
3330 35 56 6 1 0.08856467
3331 36 56 6 1 0.2696197
3332 40 56 6 6 0.3274024
3333 41 56 6 6 0.8978971
3334 42 56 6 6 0.8514685
3335 43 56 6 6 0.4408326
3336 44 56 6 6 0.7800761
3337 45 56 6 6 0.3568834
3338 46 56 6 6 0.4871572
3339 47 56 6 6 0.5061062
3340 20 57 6 17 0.1134465
3341 21 57 6 17 0.8602785
3342 22 57 6 17 0.1090164
3343 23 57 6 17 0.1047398
3344 24 57 6 17 0.9175386
